"1.X","1.Y","2.X","2.Y","3.X","3.Y","4.X","4.Y","5.X","5.Y","6.X","6.Y","7.X","7.Y","8.X","8.Y","9.X","9.Y","10.X","10.Y","11.X","11.Y","12.X","12.Y","13.X","13.Y","14.X","14.Y","15.X","15.Y","CS","line","population","sex","fly","slide","logCS","logCS_c"
-0.251614341908604,0.067909377593565,-0.242170757906449,0.026132417850734,-0.270181723319596,-0.00708339512521987,-0.213278435042982,-0.052786150556719,-0.201892063350902,-0.0325643927932736,-0.171744864630203,0.0279487167464584,-0.137452517421567,0.0893945338936767,-0.0570840962105536,0.0196414667305711,-0.0580034728580719,-0.00801244847259285,0.105406717058428,-0.036115535308694,0.0922995681839392,-0.104951623549218,0.310834529549256,0.156073753100622,0.468090403847494,0.0546628715442386,0.457454237035882,-0.0196833229640174,0.169336816973929,-0.180566268690132,3.06707484081059,"EF81","HA","F","12","1",1.61686337076175,0.22641369210883
-0.252421694980532,0.0700839092555648,-0.24360630272535,0.026013833216101,-0.27091732418977,-0.00713929761722886,-0.210300262684997,-0.0507581725485818,-0.203236575713742,-0.0316168398544212,-0.165858456945785,0.0269353721129669,-0.13561233258211,0.0904391267327139,-0.058035933624771,0.0196534444987081,-0.0617587486386167,-0.00699063671276791,0.104662757988521,-0.0372125054935722,0.0981577245960776,-0.111472072517418,0.307084204738355,0.160466761580322,0.46856803988176,0.0549104018323594,0.455816429206311,-0.0188833444067231,0.167458475674649,-0.184429980078022,3.07621241608356,"EF81","HA","F","13","1",1.62115512652786,0.23070544787494
-0.251064811831159,0.0708160842653986,-0.244122551973853,0.026667296610416,-0.270046239867019,-0.00787767254960605,-0.214024524107987,-0.0534709646908206,-0.202629389495203,-0.0320372408858921,-0.176105982954073,0.0256481890070139,-0.135149305571559,0.0902628417057972,-0.0568811749470829,0.0207257478097248,-0.0577995986340634,-0.00700369155970007,0.103698652911294,-0.0351252192431692,0.101541892020357,-0.106547017643899,0.307756701631135,0.157627390769144,0.46780474827424,0.0576936846823319,0.452230211489684,-0.0278153814077183,0.174791373055288,-0.179564046869021,3.01028949780803,"EF81","HA","F","14","1",1.58990223680838,0.199452558155459
-0.2496121761144,0.0697090576820594,-0.242737305180572,0.0280623999896477,-0.269879351515555,-0.00366019618887734,-0.210493670257011,-0.0514330061042251,-0.200805001543075,-0.032142583585283,-0.173203718645351,0.0254804105570169,-0.1350364171782,0.0905206760647044,-0.0601160876950335,0.0191468498358876,-0.0624904400903245,-0.00957156544603614,0.103827134489317,-0.0371341304269936,0.0972931008121929,-0.111167966109326,0.305258210958598,0.159900852041903,0.46929804813643,0.0558211947674013,0.456290929616704,-0.021463454111467,0.17240674420628,-0.182068538966412,2.99049717151959,"EF81","HA","F","15","1",1.58038535307204,0.189935674419126
-0.251148294593407,0.0720923151302145,-0.245011637834311,0.0268757431639073,-0.268451618301901,-0.00945174886591226,-0.212143252056684,-0.056295007107377,-0.203501235690215,-0.0340421295923467,-0.171025167682848,0.0271840659324204,-0.13596309982335,0.0923603392700219,-0.0573692790493319,0.0216323061796851,-0.0600190716018092,-0.00956362387462853,0.110255460055308,-0.0342843932842485,0.0946055298420096,-0.10558619673946,0.304762273162106,0.1612505027609,0.469549641411241,0.0501197964316847,0.454933040667353,-0.0223640525765703,0.17052671149584,-0.17992791682829,3.08214452811242,"EF81","HA","F","16","1",1.62393451438425,0.233484835731334
-0.249735884973726,0.0716855158145144,-0.244541374222475,0.0269150359156439,-0.266383873401678,-0.0053954000320064,-0.214786885042881,-0.0530382824951551,-0.203202593907046,-0.0313777998979018,-0.169949727307378,0.0247617209624989,-0.135369483398412,0.0919111361766848,-0.0556375446432976,0.0184459221730227,-0.0578750633904759,-0.0126878984688582,0.102023054818251,-0.0379249196770884,0.0913724961865912,-0.109464003660023,0.310193565821767,0.158444816876072,0.467933218909145,0.0571365499095868,0.458487708165765,-0.0177877073027301,0.167472386385851,-0.181624686294261,3.02534566085486,"EF81","HA","F","17","1",1.59709998691997,0.206650308267051
-0.253313424159161,0.0688548353955112,-0.246880928301323,0.0262303788534162,-0.270970772683531,-0.00781870479473706,-0.213615940016293,-0.0530535169058039,-0.205053001271042,-0.0347435467986866,-0.168115921642615,0.029210454421832,-0.139967868629054,0.091464300813789,-0.0500364398494864,0.0216509954544658,-0.0505538634055735,-0.00862983647892772,0.106953318538882,-0.0356409536231587,0.095777999455209,-0.107313429994508,0.308033756638278,0.168716407433064,0.465706401993182,0.0530498654232548,0.448779016233048,-0.0282650372081007,0.17325766709948,-0.18371221199141,2.80195112580026,"EF81","HA","F","18","1",1.48643179117896,0.0959821125260389
-0.252554167770684,0.0671924272530174,-0.247782055608944,0.0263591421966214,-0.270067151538429,-0.0103848751510458,-0.212836671718045,-0.0542189050488653,-0.202780253724959,-0.0327897439185726,-0.17285522486323,0.0260689802205861,-0.138093356249537,0.0908645107207416,-0.0554458540703852,0.0217159380864192,-0.057982795536552,-0.00813442086714462,0.106247590593767,-0.032431759749799,0.0955039671274316,-0.100971023605957,0.315964137497999,0.155017775539152,0.465656247440468,0.0507229482805048,0.452562613773384,-0.0223698070884417,0.174462974647714,-0.176641186867216,3.0447831760023,"EF81","HA","F","19","1",1.60633949511228,0.215889816459363
-0.254649517454779,0.067900825917373,-0.244034633852694,0.0241645664605092,-0.271421335746921,-0.00601535947550391,-0.212727562374067,-0.0518427440556465,-0.204126282083369,-0.0317422583554853,-0.175394931513637,0.0257614001574782,-0.134872178510463,0.0891323921457219,-0.0503885357362062,0.0190756077767901,-0.0545895210174245,-0.0103887041087071,0.0969913636269025,-0.0350361967121061,0.0946307180369889,-0.103990085405522,0.319459684348039,0.157466142942237,0.465296163459321,0.0543594252206491,0.451994124519954,-0.0211900264531803,0.173832444298353,-0.177654986054607,3.04914869818228,"EF81","HA","F","20","1",1.60840650813683,0.217956829483908
-0.250158045089344,0.0678559934811645,-0.243929556828941,0.0253637264397859,-0.270498627492255,-0.00383383352548193,-0.213050030291003,-0.0517507521733117,-0.201301864222172,-0.0317099919742437,-0.173343647994758,0.025497236934731,-0.13801179167932,0.089638850294011,-0.0545318725903544,0.0205438646304846,-0.0570355757916013,-0.0102918054258277,0.101251691478324,-0.0363371417435854,0.0958133021292848,-0.106490793127271,0.309871256570367,0.157655674093635,0.46922899308631,0.0528810788314594,0.456249559381529,-0.0177019804695893,0.169446209333933,-0.181320126265961,3.06329231493394,"EF81","HA","F","02","2",1.61508304280482,0.224633364151904
-0.248742097426425,0.0695570140196368,-0.245006101849698,0.027907596140321,-0.265411277742046,-0.00845887733919119,-0.21334564225791,-0.0526561423371685,-0.202803005673707,-0.0311146468398053,-0.172813003138238,0.0271275137373365,-0.134953531205311,0.0896373321734738,-0.0611253293123905,0.0190491719684285,-0.063228479494105,-0.00911345162635182,0.106924449819344,-0.0362965569103541,0.0939931913242151,-0.105690057380523,0.311632454379205,0.156572622564511,0.467243885220652,0.0575985603378825,0.455848797981163,-0.0214090223843926,0.171785689375253,-0.182711056123804,3.02252544695105,"EF81","HA","F","03","2",1.59575448572272,0.205304807069801
-0.248440915780752,0.0699433567989891,-0.245164121156859,0.0286133666219276,-0.266735706981525,-0.00666808900740069,-0.21388424717826,-0.0525807683060387,-0.203396989433213,-0.031111301645557,-0.177405891923486,0.0242449958895592,-0.132372243755036,0.0909777337729383,-0.0538346109836473,0.0187646031044319,-0.0568741692099593,-0.0113622444449107,0.0986335482015256,-0.0380789663509488,0.0923429804011327,-0.106782431958344,0.310274294280837,0.158493021644344,0.469985983159867,0.0563089312693836,0.455044286649129,-0.0190454519285679,0.171827803710244,-0.181716755459806,3.03374657877681,"EF81","HA","F","04","2",1.60110057641818,0.210650897765267
-0.25345934671309,0.0692547051771491,-0.244652460015284,0.0274293120951778,-0.267237114488748,-0.00834679764516309,-0.212400755450138,-0.0536000177185381,-0.202641439158966,-0.031898805605216,-0.171886257311112,0.0255685657560004,-0.136558422647476,0.0913381449486536,-0.0546908073871188,0.0202722797341432,-0.0572422096016276,-0.0101482486612705,0.103997308474723,-0.0354437729933361,0.0936953438258276,-0.107292579386846,0.309028362386772,0.15854792386917,0.470036400441475,0.0533315995261811,0.456400175725797,-0.0206086881305465,0.167611221918967,-0.17840362096556,3.03921908365729,"EF81","HA","F","05","2",1.60370067601637,0.21325099736345
-0.250766152743087,0.0687185028654288,-0.245875488178009,0.0269915328436756,-0.267806068563258,-0.00854953038161655,-0.213434283443102,-0.0532622663189077,-0.204449396400453,-0.031746088552686,-0.171645425300284,0.0255138534117716,-0.136816018087889,0.09102940473143,-0.0569049155340376,0.0199011787270424,-0.0585933747766672,-0.0101326019877731,0.105376860315749,-0.0356320542807454,0.0957013560145874,-0.103419056675696,0.310350840840797,0.157342654776266,0.468822140025901,0.0538881669165008,0.455086335844924,-0.0228315586504201,0.170953589984828,-0.17781213742427,3.06553535925891,"EF81","HA","F","06","2",1.61613904543392,0.225689366781001
-0.250576228589542,0.067566508066443,-0.245942123473315,0.0276382256066181,-0.267720587682388,-0.00554104209054251,-0.212754818592385,-0.0514387788501476,-0.203386915023965,-0.0317697032548964,-0.171593993212971,0.0250188904386662,-0.132933168616507,0.0852171145798724,-0.0596848890576389,0.0194895639709886,-0.058765620054683,-0.00849948357188585,0.106459747650127,-0.0353781029490142,0.0943193960872919,-0.104605909524792,0.307824481736021,0.1615011724808,0.471893869050514,0.0543685242578508,0.455388719951612,-0.0227279000166776,0.167472129827828,-0.180839079143283,3.02915816328123,"EF81","HA","F","10","2",1.59891690841532,0.208467229762406
-0.250306218623017,0.0674585051147266,-0.242411004666532,0.0255142408730653,-0.264690597054932,-0.0100208764595859,-0.211450303411539,-0.0505442894211486,-0.201386514669054,-0.0315524188371147,-0.172437247959783,0.027993252858836,-0.13399866259531,0.0915189667638571,-0.0634202212070707,0.0203134915445927,-0.0631202482916201,-0.00823962201947895,0.102466879064327,-0.0361537221822223,0.0947450012759085,-0.104737885972118,0.306642677619003,0.164311118585936,0.470756922692865,0.054974398806901,0.455734384296638,-0.0273245117917636,0.172875153530118,-0.183510647864482,2.67919941025922,"EF81","HA","F","11","2",1.42180196359374,0.0313522849408228
-0.250268752103016,0.0713135104735879,-0.242051210837443,0.0250699593855589,-0.270672736146542,-0.00890087738923774,-0.210712401557273,-0.0519995072308483,-0.203042197967377,-0.0322823730679347,-0.176415669684675,0.0248943127848566,-0.134870898091854,0.0883202418089752,-0.0555693334292894,0.0205979328616116,-0.0614616289018477,-0.00822032106717838,0.101931502283749,-0.035145850036248,0.0925008274531215,-0.107504358264486,0.314679628150249,0.157626371458549,0.468141344923258,0.0533790323408302,0.454556107456683,-0.0209170541272922,0.173255418452257,-0.176231019930743,3.06858657263785,"EF81","HA","F","12","2",1.61757428614886,0.227124607495945
-0.25466019860978,0.0666603011037298,-0.243009607753381,0.0228202040481791,-0.269664858157003,-0.00939860669229874,-0.21290661658745,-0.0514441622989613,-0.205840326509137,-0.0325054841091284,-0.175041919464964,0.0270024955888281,-0.138829798496121,0.0873598242988871,-0.0497043775677029,0.0218130592151934,-0.053211538236304,-0.00866545821419766,0.0993910362479535,-0.0319036029688231,0.093924045582973,-0.103361276268182,0.318102421936753,0.158449858370764,0.466285206363688,0.049169548264022,0.454873902802886,-0.0210618537606211,0.17029262844759,-0.174934846577391,3.06647449125756,"EF81","HA","F","13","2",1.61658094984073,0.226131271187816
-0.24715717439641,0.0661112696025959,-0.242428791548961,0.0258603986229027,-0.265498590988041,-0.00717142752566176,-0.212132320349621,-0.0505005073994176,-0.203415497237534,-0.0319973142585147,-0.171992200058911,0.0273986279009591,-0.136088121034162,0.0882660019706748,-0.0636319664430408,0.0192123265519264,-0.0618687346647485,-0.00805557522435034,0.10211463188931,-0.0346883181847627,0.0924257427222031,-0.105988280403814,0.309759932669964,0.155559742898267,0.472094987807909,0.0552610322575038,0.460496330015282,-0.0194226290467195,0.167321771616761,-0.179845347761588,3.01540962558434,"EF81","HA","F","15","2",1.59235399703673,0.201904318383814
-0.249786230341629,0.0703677051781543,-0.245767739271662,0.0275965781046266,-0.266395434017193,-0.00486983563732424,-0.212910745752557,-0.0533284805996706,-0.202825945443623,-0.0336084775116957,-0.17069714490226,0.0273300020694363,-0.1352647600593,0.0896075410083577,-0.056454852252161,0.0203780451466131,-0.058870358052603,-0.010141181371047,0.101439293404931,-0.0353896739902868,0.0935372741537298,-0.109657846593414,0.302521531034833,0.15790354796229,0.471081123612141,0.0520295387823894,0.460704931023845,-0.0175280146022757,0.169689056863507,-0.180689447946152,3.04954973563421,"EF81","HA","F","16","2",1.60859624525868,0.218146566605763
-0.250175945131872,0.0670305513875766,-0.246546561689005,0.0270328616085149,-0.269454800197524,-0.00661209108141163,-0.210957099939156,-0.0511259002017641,-0.204017833322637,-0.0322622556737609,-0.174730431381711,0.0261575302196382,-0.13559593005433,0.0898839980839876,-0.0558010758722223,0.020513009379589,-0.0589783672933141,-0.00924454258024516,0.10792923640717,-0.036846925152302,0.095718870782484,-0.105421188382121,0.30837036764854,0.159053037699577,0.468235376869205,0.0536984124396471,0.455176656853059,-0.0225064317057086,0.170827536321314,-0.179350066041217,3.12097953464613,"EF81","HA","F","17","2",1.64199889703241,0.25154921837949
-0.252835067040866,0.0689928737027428,-0.24407677646222,0.0247664931761625,-0.2719422303767,-0.00719351384304256,-0.212986409777308,-0.0519464877800686,-0.202994427933607,-0.0346284571987616,-0.173745953019392,0.0272162492784118,-0.139340015057638,0.0900182594233497,-0.0525074745703722,0.0206796896103865,-0.0549023373274519,-0.00946406728318537,0.104773778968832,-0.0353691538996832,0.0930751106880812,-0.102462463596947,0.311754762357604,0.157167954969827,0.468091241951414,0.0511673881099261,0.45286118008455,-0.0218686743115251,0.174774617515075,-0.177076090357593,3.09999234733464,"EF81","HA","F","18","2",1.63226465405564,0.241814975402727
-0.253305490619592,0.0691640412496938,-0.245545528602527,0.0244294891929772,-0.270796007231632,-0.00805119892660723,-0.213499293588849,-0.0548187941086129,-0.202820804974038,-0.03248081427712,-0.169454311437261,0.0271585646457629,-0.138064668889661,0.0902976848067248,-0.0553462041819386,0.0206800710568391,-0.0577242183160887,-0.00948066333339154,0.105617545785343,-0.0332786693585087,0.0941470286117535,-0.102605148422383,0.311440615445423,0.156919869278751,0.468135025843418,0.0504182351806876,0.454424294199212,-0.0219061547209905,0.172792017956439,-0.176446512263823,2.97631708227915,"EF81","HA","F","19","2",1.57352823231403,0.183078553661108
-0.249250518697095,0.0691834497240929,-0.24258374090173,0.0272286607097704,-0.267112115675552,-0.00519457271755473,-0.213544994644637,-0.0514068644853301,-0.203514851959389,-0.0313373237522752,-0.171836544990306,0.0257069483880302,-0.137701760814766,0.0901033433924363,-0.0560396227973003,0.0188358377475835,-0.0569990868852015,-0.0120856236670923,0.10007561043535,-0.0370684687941307,0.0930652347047215,-0.107276774403859,0.30848513165028,0.159076751869936,0.469336998467795,0.0544400681886738,0.458959943162349,-0.0178182347712902,0.168660318945482,-0.18238719742899,3.07209088794369,"EF81","HA","F","20","2",1.61922089888653,0.228771220233617
-0.250450176701142,0.0690808638751497,-0.244624772524955,0.0249447497681609,-0.267745368360778,-0.00930666859190323,-0.212525877548993,-0.0530323526177393,-0.202911230981288,-0.0326298024791307,-0.174295717915624,0.0260779661332002,-0.138473709562267,0.0897750601492081,-0.0585032179999598,0.0210194869671572,-0.0619721203611246,-0.00830792218718981,0.108203826347013,-0.0340303168696501,0.0973171912289016,-0.10568700636844,0.315151065028272,0.158280060975795,0.46855755567446,0.0509972335496293,0.452034965325129,-0.021662127651813,0.170237588352356,-0.175519224652435,3.04759252898634,"EF81","HA","F","02","3",1.60767002366197,0.217220345009049
-0.249853827575487,0.0676252433320529,-0.245815957373381,0.0250196747678587,-0.269353885523882,-0.0073337343396854,-0.214766055006876,-0.0521337985297745,-0.205776527211161,-0.0315822018069472,-0.178214972004511,0.0249760101273257,-0.138246206494931,0.087476151884742,-0.0522622486336818,0.0214146065305272,-0.0556068800021093,-0.00899768243405489,0.109200137146353,-0.0333842823583682,0.096585694016531,-0.104703704463035,0.314558452445397,0.156169770561725,0.465351300784174,0.053762934188672,0.454385048593296,-0.0233564124886854,0.169815926840269,-0.174952574972353,3.07092515444016,"EF81","HA","F","03","3",1.61867335092211,0.228223672269188
-0.251815071202022,0.0709636957696504,-0.247437348535821,0.0249570016906941,-0.272312124178846,-0.00569623163841556,-0.21539151091474,-0.0539765877253556,-0.203678949232966,-0.0335356260443879,-0.172744546763542,0.0267691710745906,-0.138186528968205,0.0912525062017613,-0.049049791658739,0.0210574825531623,-0.0528322708551276,-0.0105686443778636,0.101133095274952,-0.0358370357062515,0.0943787510760887,-0.105447858033263,0.313582410240181,0.156180147845771,0.463942169087725,0.0522555472448702,0.452025924685593,-0.019863856220499,0.178385791945466,-0.178509712634465,3.04451367718612,"EF81","HA","F","04","3",1.60621179412635,0.215762115473432
-0.249826478005096,0.0693379528050775,-0.245206222184017,0.0271422057664798,-0.268182587488343,-0.00838818105268078,-0.212897175335528,-0.0527825278845588,-0.20542884997575,-0.0297709137153766,-0.172372298929893,0.0274140931802708,-0.13508690698048,0.0913682922428684,-0.0546344955111092,0.0187137766143285,-0.0585456762059014,-0.00901509427533175,0.102802123057481,-0.0369550494645917,0.0977006024937614,-0.107535599038662,0.308134371659462,0.158399723590528,0.468399810499546,0.0550080928955834,0.454758535794927,-0.0191622061707579,0.17038524711094,-0.183774565493178,3.16222457821916,"EF81","HA","F","06","3",1.66093983018135,0.270490151528434
-0.251328801883284,0.0679589664159626,-0.243972869990604,0.0252520608270868,-0.268799634929807,-0.00951089602746627,-0.213182515209714,-0.0511041560043147,-0.204745050710122,-0.0320937685073538,-0.171660315299925,0.0285089304773028,-0.134167827556881,0.089960972086872,-0.0561434052349253,0.0194362785074171,-0.0576343892908534,-0.00829401364543637,0.0984041999474173,-0.0365018519516494,0.093361684318664,-0.1049354281234,0.311460270423398,0.158073048756317,0.467296610416189,0.0535625126346483,0.457497753051194,-0.0216221474294287,0.173614291949253,-0.178690508016557,3.04771727238382,"EF81","HA","F","08","3",1.60772907453446,0.217279395881546
-0.249927436210824,0.0666544991931189,-0.245107552064036,0.0247768783707349,-0.27031188883283,-0.00565466081958246,-0.212880763240735,-0.0527775952969561,-0.204812357332161,-0.0322312399492659,-0.171258241746507,0.0263662127875645,-0.138108763697249,0.0882004344221662,-0.0545101964230049,0.0214854420418447,-0.0576704536058188,-0.00858220517458291,0.10284079585953,-0.033902774620511,0.0940476817169966,-0.103943234112211,0.311068164088519,0.158528734839469,0.468432850946113,0.0505224931967745,0.455519785773599,-0.0206165043429443,0.172678374768407,-0.17882648053562,3.05677402553956,"EF81","HA","F","10","3",1.61200990378409,0.221560225131172
-0.250010708574929,0.068436113971327,-0.243674327652705,0.0254287677853766,-0.269026510181688,-0.0068457567150602,-0.21289992205181,-0.0509330242634492,-0.203351416306749,-0.031385493212381,-0.171562581944138,0.0251469921430426,-0.137320553174012,0.0904605761535807,-0.0573796420211484,0.0194951509050871,-0.0609857017162696,-0.00843512205435838,0.105369566680948,-0.033742642301818,0.0962350386330558,-0.104530510675375,0.303576665357242,0.157453414022673,0.470828820533377,0.0514799052820542,0.457831661079996,-0.0214496575294875,0.172369611338829,-0.180578713511212,3.03165973932212,"EF81","HA","F","11","3",1.60010784060023,0.209658161947313
-0.252548875039024,0.0651685161249116,-0.247304478925819,0.0252269487886133,-0.268703659394951,-0.0109446890739991,-0.21418168166314,-0.0533310374284575,-0.20357410253827,-0.0311987158467335,-0.171716258845587,0.027810113487493,-0.138379308772995,0.0886063524282653,-0.0515068962211373,0.0218196940879745,-0.0544749908516656,-0.00871949079912381,0.100968292452338,-0.0333434658062803,0.0942229917291716,-0.10308557049617,0.312308444263197,0.161171892337696,0.470405283164111,0.0480381515385155,0.454084138946513,-0.023671669917699,0.170401101697258,-0.173547029425007,2.98892676155394,"EF81","HA","F","12","3",1.57962754671911,0.189177868066188
-0.249577868153963,0.0726792594830437,-0.244173554211627,0.0277275810010721,-0.267763288692254,-0.00744686029733466,-0.213320490741862,-0.0531703298121284,-0.203360608297316,-0.0327799101332783,-0.17210344071831,0.0259152799255851,-0.13620240063671,0.0901952245830548,-0.0585749974279665,0.0199634393161584,-0.0599061513052191,-0.0098290302607911,0.104407417312756,-0.0362393712080276,0.0963242583243373,-0.108094908684965,0.308604952915195,0.157816727926976,0.467542848680156,0.0558530972591632,0.455589549207106,-0.0214562424676718,0.172513773745676,-0.181133956630856,3.07077466357052,"EF81","HA","F","13","3",1.61860264983355,0.228152971180629
-0.251813071807832,0.0671657909462355,-0.244334633603414,0.0250238373062781,-0.268797031902257,-0.00848996044932008,-0.212168688417627,-0.0517516030530876,-0.204630848943183,-0.0329110582285783,-0.173189264100507,0.0272599261917056,-0.137547987108835,0.088402731141388,-0.0534572574569153,0.0204740274339836,-0.0571216418390949,-0.0086424746216023,0.1084990669895,-0.0355331594586532,0.0934369208799414,-0.106556169984127,0.309645956515089,0.157379693102659,0.47212262401174,0.0528915328154661,0.457347373979591,-0.0206968762893369,0.162008482803803,-0.174016236853011,3.05494822381875,"EF81","HA","F","14","3",1.61114792902177,0.220698250368855
