1.X,1.Y,2.X,2.Y,3.X,3.Y,4.X,4.Y,5.X,5.Y,6.X,6.Y,7.X,7.Y,8.X,8.Y,9.X,9.Y,10.X,10.Y,11.X,11.Y,12.X,12.Y,13.X,13.Y,14.X,14.Y,15.X,15.Y,line,sex,CS,population,logCS,logCS_c
-0.247924543618283,0.0690240066552799,-0.241221149016425,0.0232845528793258,-0.265015712278295,-0.0119361246900789,-0.213020676714303,-0.0532709214543977,-0.204367968658851,-0.0334889873223166,-0.172149018718364,0.0259900409124497,-0.13282304784842,0.0928308654190297,-0.0612309032091783,0.019966015855891,-0.0664232774009818,-0.00500665101799638,0.0911625123935085,-0.0312441933249501,0.0888005538837471,-0.0987958450302901,0.313909653410606,0.157843723694876,0.472229423196663,0.0500352743932577,0.452954009571724,-0.0245229668490363,0.185120145006853,-0.180708790121044,Zi192Ef81,f,2.7676561985791,cross,1.46866474087544,0.11606838674536
-0.2415542195754,0.067732244411782,-0.23639030825699,0.0238706188922382,-0.268047728425007,-0.00873375743452981,-0.213663516737848,-0.0512199665044307,-0.205169618171599,-0.0314412027337314,-0.173942503474932,0.0238863198023066,-0.128732395700545,0.0923788761331948,-0.0693481428815146,0.0189964797611098,-0.0723992597142667,-0.00694408425130924,0.0983198787882839,-0.0358206903242234,0.0907646945731275,-0.0992926870815683,0.31347118109232,0.156767414672356,0.471345923933822,0.056145798455709,0.456142106514406,-0.0231737654352339,0.179203908036143,-0.183151598363669,Zi192Ef81,f,2.64994655262579,cross,1.40596326192515,0.0533669077950725
-0.249997990090332,0.071310863803378,-0.251281958429691,0.0285454812555606,-0.275734507018855,-0.0120661960991333,-0.210302557535859,-0.0552993758144832,-0.201980160878275,-0.0347427149547806,-0.169744150468901,0.0282128372232839,-0.125807956673548,0.0936619535370865,-0.0553059961900782,0.0225027591326297,-0.0593952450792441,-0.00540183798886497,0.0994445921559501,-0.0364917534817737,0.0910391190845992,-0.105934026241904,0.311387049264093,0.15948879348989,0.465468618341195,0.0531127928932594,0.448447541399201,-0.0221783725221853,0.183763602119745,-0.184721204231963,Zi192Ef81,f,2.74104183835757,cross,1.4547243491525,0.10212799502242
-0.247458551788097,0.06816957818735,-0.238050835418957,0.0229790963595379,-0.265922106016532,-0.0116391349184354,-0.211211419124236,-0.0545230353065822,-0.199536587138157,-0.0346187507700609,-0.167250631153403,0.0287177775481605,-0.131494061605294,0.0976348521676125,-0.0601700624538938,0.0224769131418999,-0.0647442336461779,-0.005546177262889,0.0939224843415072,-0.0327008332131421,0.0788875691528466,-0.101649427633748,0.300489009100829,0.167541442187741,0.476224262737715,0.0537092916227206,0.458128995896323,-0.0279929271234072,0.178186167115528,-0.192558664986758,Zi192Ef81,m,2.37971270288383,cross,1.25078741086789,-0.101808943262187
-0.250210422019117,0.0657342933897998,-0.240273185569015,0.020806866234836,-0.265864307224292,-0.0135230669933524,-0.212747190785257,-0.0540004636593961,-0.202860524779277,-0.0325504276168391,-0.169732999019637,0.0269228259990487,-0.135736770481876,0.0935190947214944,-0.0524783133816408,0.022208086928688,-0.0580873957674167,-0.00524390091710323,0.0958849760286569,-0.0321603334800464,0.0809217939899118,-0.0984887927663554,0.315499505325902,0.173903768811997,0.472660144548895,0.0511896052890606,0.449611861035405,-0.0307847365791371,0.173412828098758,-0.187532819362695,Zi192Ef81,m,2.33816628788174,cross,1.22537753644413,-0.127218817685946
-0.222146132533853,0.0759674137982894,-0.245728745532717,0.0212477401396838,-0.269931935131537,-0.0149354354115158,-0.215193847613817,-0.0569015285047684,-0.206643925576308,-0.0376124748744364,-0.174452810710146,0.0248502781623036,-0.136395689330254,0.0940512777407735,-0.0621942530097306,0.0207243218972354,-0.0641778601902715,-0.00503002827250557,0.0951916854072035,-0.0298806150770656,0.0887410566030027,-0.0965978766329029,0.304828772333933,0.166154160993619,0.477079870668737,0.0517207018651343,0.456280084102325,-0.0296650184906739,0.174743730513431,-0.184092917333171,Zi192Ef81,m,2.44044945199308,cross,1.28714687010319,-0.0654494840268935
-0.247212771917217,0.064619057984135,-0.245374812946067,0.0226721447674858,-0.267286241486373,-0.014516134181417,-0.208554714141331,-0.053476372863128,-0.202611026647252,-0.0345625705620724,-0.16931283051134,0.025901273501084,-0.130451303401812,0.0927355925859017,-0.060835688691199,0.0218965575721414,-0.0646805983021085,-0.00415750767044566,0.0968883554030886,-0.0276581682311817,0.0849486465643803,-0.0976798436556169,0.315776953519152,0.164735244872603,0.475628135064764,0.0500107804019297,0.451762266020945,-0.0262553393473533,0.17131563147237,-0.184264715174066,Zi192Ef81,m,2.47144970154496,cross,1.30535754533261,-0.0472388087974729
-0.25165288598776,0.06669634143317,-0.241589421304402,0.0228585289141876,-0.271723752964263,-0.0124154822453241,-0.213318377174922,-0.0552086272031469,-0.205541200073322,-0.0326002297240434,-0.16651188547598,0.0270351875930266,-0.13396430156011,0.0942897709475268,-0.0624137367119087,0.0214024642980462,-0.0659805862868865,-0.0039045193959657,0.102346691060719,-0.0304480682626806,0.0936430877750847,-0.0995406769429722,0.318539838315278,0.155227883759999,0.46712300356515,0.0508469024801107,0.448723902612317,-0.0248871193095342,0.182319624211006,-0.1793523563424,Zi192Ef81,f,2.89189174740227,cross,1.53201354868981,0.179417194559731
-0.246296998059048,0.0642691247305372,-0.243200459517569,0.021722186276168,-0.267171424671427,-0.0150273467206213,-0.212656002203211,-0.0548091818890247,-0.205685342006919,-0.0348231312892062,-0.172023689805162,0.0245848599365712,-0.134378532739689,0.0920167917489737,-0.0622542701726687,0.0218494857110914,-0.0650351702224401,-0.00326771457000738,0.092892486601967,-0.0296291421202055,0.0874792532570145,-0.0942137875705391,0.330850419709611,0.160463670655399,0.469745609901723,0.0442388162122038,0.44733433596041,-0.0226454719671073,0.180399783967409,-0.174729159144232,Zi192Ef81,f,2.85127174969112,cross,1.5116055465534,0.159009192423325
-0.245708129168865,0.0690199502796926,-0.241370478921236,0.0242564361777317,-0.268360551288587,-0.0112507967718012,-0.214326290454643,-0.0531041285787358,-0.204163612070079,-0.0324882286652889,-0.169291637286931,0.0260639310982344,-0.13355771150788,0.0922796695166205,-0.0622192917880744,0.0198767806663588,-0.0652955047707995,-0.00735670463579409,0.0948825230885467,-0.0335508355482202,0.0859125055866448,-0.104162772425383,0.329658665584464,0.156423051392408,0.463794292622722,0.0551945195616174,0.449943325320892,-0.0173386410977818,0.180101895053827,-0.183862230969659,Zi192Ef81,f,2.76592430301819,cross,1.46776167378608,0.115165319656003
-0.25244258854499,0.0685792819335508,-0.243813459212207,0.0232574125649703,-0.269978827877603,-0.0121555089354296,-0.214764870812978,-0.0523991409808591,-0.202610720856008,-0.0335521922519718,-0.168610972067911,0.0262709204963487,-0.136575363290088,0.0896750105290406,-0.0619465178155459,0.0196138297467988,-0.0652111369175764,-0.00518415214329916,0.0998729777471203,-0.0316533298393814,0.0927427481419522,-0.0955253044019007,0.318534050125583,0.155719280359983,0.468237936318433,0.0498328889942888,0.449025261129929,-0.0296512095839295,0.187541483931889,-0.172827786488209,Zi192Ef81,f,2.77029219358296,cross,1.47003815100416,0.117441796874082
-0.247504287180225,0.0683434950389419,-0.243400180196919,0.0196021749311393,-0.270525371762999,-0.0136599484683821,-0.21236047647141,-0.0550670288349941,-0.202328952203203,-0.0346971813134818,-0.169355832239635,0.0281422835800836,-0.129973535958225,0.0965568345423171,-0.0456597463658183,0.0217505621210457,-0.0523427370648257,-0.0041444183665737,0.0874346567349868,-0.0310163740665906,0.0797071882183625,-0.101775974976491,0.305776481682891,0.175674477471578,0.474969482549144,0.0518846465517936,0.453385742343008,-0.0306442817002954,0.172177567914867,-0.19094926651009,Zi192Ef81,m,2.25004342281062,cross,1.16995284378411,-0.182643510345967
-0.251222943983624,0.0635491855716337,-0.239365995602118,0.0194420284586849,-0.268159277171205,-0.0125044497610914,-0.211450329091774,-0.0529806579621049,-0.203477362485033,-0.0338908559101538,-0.174841602089613,0.0289346029571367,-0.134214634000243,0.0869855160680793,-0.0578980644249515,0.0210093629529091,-0.0626311564968217,-0.0052377203305353,0.101208527601607,-0.0270689555434584,0.0803153355679005,-0.0904536088398101,0.319242326030073,0.163091561170043,0.472436680002244,0.0492181232051385,0.452098820470918,-0.0313553353720709,0.177959675672641,-0.178738796664401,Zi192Ef81,m,2.25990708412241,cross,1.17626345758228,-0.176332896547797
-0.251556584073327,0.0684857913084883,-0.238195653266984,0.0222618458954753,-0.27082523364578,-0.0103830813914211,-0.214824204033223,-0.0535885226828197,-0.206180247526665,-0.0336665607361955,-0.170174182071818,0.0267170664167058,-0.131514430866409,0.0958720361952775,-0.0581691553870533,0.0199596404575884,-0.0629253129299813,-0.00526305730111069,0.101393814875767,-0.0346997925093912,0.0938698006194588,-0.101886977329565,0.307563915266947,0.157109982075494,0.470547394981441,0.0500865077428571,0.456284557226119,-0.0221610958748423,0.174705520831509,-0.178843782266541,Zi192Ef81,f,2.62662924755919,cross,1.39321257639248,0.0406162222623985
-0.252046101132835,0.0659927296614515,-0.243390192449373,0.0224336783421723,-0.268688354802525,-0.0119353128948807,-0.214806851893053,-0.0528707547070128,-0.20459258135483,-0.0312624546587481,-0.168032554405292,0.0262876419156523,-0.133402371667681,0.0889080057191751,-0.057270818496281,0.0200615720259248,-0.0591770840022579,-0.00442405326671166,0.0926524430362675,-0.0312372364739527,0.090817936389118,-0.0986431973652726,0.320020321942816,0.157773506283084,0.470109713225967,0.0517460183005034,0.452382302058235,-0.0234869131727727,0.175424193551723,-0.179343229708613,Zi192Ef81,f,2.69976291946781,cross,1.43283272211848,0.0802363679883982
-0.259358514652474,0.0657674445505113,-0.245259686194748,0.0219975875264043,-0.27387668440131,-0.0145409093997061,-0.207965757069109,-0.0568145182839206,-0.199310726786634,-0.0344136346605503,-0.166891539845082,0.0290344288671643,-0.134421390418877,0.091991249179018,-0.0562603106165228,0.0210929130092521,-0.058545047316982,-0.00409775550805538,0.0972064030301698,-0.0273449589022303,0.0884331189552901,-0.0935088793094011,0.318630900583055,0.164959828993005,0.470005415809328,0.0441478714836785,0.447082719053358,-0.0304950010135418,0.180531099870539,-0.177775666531627,Zi192Ef81,m,2.44805636835701,cross,1.29163677756196,-0.0609595765681143
-0.246950182140123,0.0689560260939012,-0.241349114223463,0.0254182802342567,-0.267730237544208,-0.0110827006201367,-0.21251499962364,-0.0569420066676122,-0.202016683241825,-0.0354931130475152,-0.169168945093332,0.0278362855279707,-0.134861057672726,0.0939044680362802,-0.0575302191005288,0.0213741755539671,-0.0582321183143367,-0.00449792517945679,0.0902309709446395,-0.031872013886943,0.0844698336673597,-0.10067607127642,0.306131790111343,0.164068225103489,0.473748310968121,0.0468583009010879,0.457390911260763,-0.0220755156279511,0.178381740001955,-0.185776415144918,Zi192Ef81,f,2.64185916855788,cross,1.40155356187676,0.0489572077466769
-0.247945930156254,0.0657441116625901,-0.240475268200083,0.0211887036207414,-0.269193279901986,-0.00890926734162751,-0.211479338663993,-0.0560598902825413,-0.204803499398389,-0.0321265546490601,-0.171422251460748,0.0273285759576896,-0.130013590714047,0.0897458653417927,-0.0601034821386979,0.0223413107973201,-0.062830760334308,-0.00407859290627538,0.100593627402452,-0.0326463405149656,0.0907418519960701,-0.0984550996033573,0.30995648144193,0.167698849901615,0.474631086025394,0.0543372564964228,0.451510255706074,-0.031601739348239,0.170834098396584,-0.184507189132105,Zi192Ef81,m,2.33597487479353,cross,1.22402475700658,-0.128571597123496
-0.245146066307498,0.0685679003403752,-0.239344696037429,0.0248347439299803,-0.268694958663954,-0.0113443613776616,-0.213269999342724,-0.0551383486963917,-0.202134549480581,-0.0323580126444957,-0.166261873503111,0.0281153057304552,-0.128582014929696,0.0928510138694965,-0.0647581441530213,0.0193228914244632,-0.068018060187006,-0.00702844850372665,0.0951868501266049,-0.0343218970248078,0.0865573862507332,-0.101226597834169,0.311286750284163,0.166311136921225,0.473638420373043,0.0530420173290845,0.453241040824467,-0.0241809303441144,0.176299914746009,-0.187446413119714,Zi192Ef81,m,2.33898474066563,cross,1.22588244970324,-0.126713904426841
-0.247090526767465,0.0684776048387003,-0.242500728296524,0.0227795604097387,-0.270378200001391,-0.0115576741287098,-0.214911721583706,-0.0541797539246662,-0.203861621813969,-0.0357672722101763,-0.169121074810758,0.0267083891144037,-0.134237216865663,0.0915025277737677,-0.0530992893703994,0.0212719991415086,-0.0570572939370554,-0.00396160811173868,0.0920236655940357,-0.0304572120821833,0.0854052480917106,-0.101595582795156,0.309940971919954,0.155692354843318,0.474635423672654,0.0502507308797913,0.459080505392189,-0.0194457159780546,0.171171858776388,-0.179718347770543,Zi192Ef81,f,2.82592201344151,cross,1.49872165237615,0.146125298246075
-0.245800418368115,0.0688932688682904,-0.238356580441376,0.0232805004203536,-0.261992253274828,-0.0092853838699228,-0.211939908443871,-0.0501107074970566,-0.202129017492662,-0.0321274063438726,-0.169261167307782,0.0269371855041262,-0.126381889773168,0.0933086098404519,-0.0695209839542862,0.017782512740265,-0.0729758454279698,-0.0065509572640534,0.0921461043664846,-0.0360165342105543,0.0811563713393927,-0.103506573719622,0.314168833005758,0.16759515199197,0.469523505078588,0.0558112894030166,0.454353689993343,-0.0265155910757172,0.187009560700493,-0.189495364787675,Zi192Ef81,m,2.43340532310861,cross,1.28297664454088,-0.0696197095892004
-0.249623049753442,0.0696494541622875,-0.244613469994283,0.0220006021522835,-0.266213720505671,-0.0176763016716364,-0.206964928753384,-0.0547983949368705,-0.199527906781875,-0.034238180984764,-0.168057132067616,0.0261336642676518,-0.130674442233499,0.0951823886494322,-0.0603727831503654,0.0211712502386992,-0.060393486308233,-0.00398663140252091,0.0911675144160117,-0.0305004652399505,0.0805688326569945,-0.0983532888057726,0.317997292138068,0.17214605901179,0.470410217117553,0.0516391313482659,0.453368029548931,-0.0298131155431966,0.172929033670811,-0.188556171245698,Zi192Ef81,m,2.38388973903017,cross,1.25331750902445,-0.099278845105627
-0.24676846134949,0.0651052296888098,-0.242069601811285,0.0228499025067119,-0.269034761622168,-0.0142232427128201,-0.212965778621056,-0.0548069607277493,-0.20246718553434,-0.0333841893532089,-0.168596341147298,0.0265019860199121,-0.133382201207971,0.094333271339498,-0.0588586908499525,0.0236132550628917,-0.0640717622727429,-0.00136975491368194,0.0983233117981599,-0.0309893926222973,0.0902290003948914,-0.0984893295847291,0.309865855848477,0.169581005328805,0.472537886511332,0.0528061778084658,0.44945157461273,-0.0349524505963356,0.177807155250713,-0.186575507244272,Zi192Ef81,m,2.37958892253823,cross,1.25071236738259,-0.101883986747492
-0.254689574220597,0.0701678280963915,-0.246160483169547,0.0246588525013773,-0.270459493180652,-0.0149681742133075,-0.212250334772448,-0.0536394116935088,-0.204568019432631,-0.0381620369781247,-0.169837549784401,0.0286889185370496,-0.133100065962217,0.0954491502696116,-0.0474018444186596,0.0259006139867579,-0.0525723232678738,-0.00187844650702641,0.102095163060986,-0.0345470202660326,0.0892014975931153,-0.0991239573791926,0.298742726894254,0.168340871910982,0.47034099934867,0.0503689842905928,0.45095995237373,-0.0329736269888487,0.179699348938271,-0.188282545566722,Zi192Ef81,m,2.09088461974671,cross,1.06411345259609,-0.288482901533986
-0.250709947372531,0.0626319391355032,-0.240582572222218,0.0140362340891876,-0.26252853664228,-0.0251593604867622,-0.205227627011366,-0.0649609430857448,-0.19776331641433,-0.0444243832544344,-0.166400487394679,0.0259531160495824,-0.133411008893361,0.0986831175049513,-0.055026704519859,0.0267424173237671,-0.0570117005431219,0.00144353279975138,0.0726788132512762,-0.0229703135828374,0.0567793017735179,-0.0823835091036192,0.335527937997262,0.184559673683336,0.488375988913802,0.0421180659931175,0.442184410382482,-0.0442361814538302,0.173115448695405,-0.172033405611968,Zi192Ef81,m,2.21872420543278,cross,1.14973034703797,-0.202866007092113
-0.247289391169549,0.067281694787912,-0.239180403727342,0.0220977351810518,-0.267681501941847,-0.0120442363390866,-0.212689816402282,-0.0542463136530584,-0.205046219451139,-0.035805332648397,-0.166217304938998,0.0274756039194459,-0.132821106716135,0.0888248660644623,-0.0586141142144603,0.0227690205617313,-0.0627169452116,-0.0048240498650303,0.0923405385397376,-0.0305680735637363,0.0794440501214271,-0.0967527864258797,0.312737884895163,0.16038750150968,0.475639661563266,0.0497293691943588,0.459064298827378,-0.0219890294710273,0.173030369826381,-0.182335969252427,Zi192Ef81,f,2.74302009032866,cross,1.45576518875979,0.103168834629713
-0.245946583777139,0.0649959407707318,-0.240647449225448,0.0211864562439564,-0.267376660365525,-0.0111575452184313,-0.21177993674334,-0.0541145096881431,-0.204560336150918,-0.0340882194145736,-0.174207419328697,0.0252757775764118,-0.134082592549892,0.0909312730524694,-0.0634227021718369,0.0212966171080887,-0.0654429007633466,-0.00247687158157525,0.0953892320346247,-0.0319068426709915,0.0892434959233831,-0.09786831475518,0.325134319955062,0.163167609588946,0.469866095457669,0.046551580862879,0.448991946436128,-0.023491825855647,0.178841491269277,-0.178301126018941,Zi192Ef81,f,2.79343057534399,cross,1.48203796568248,0.129441611552398
-0.2481711607555,0.0682915535200571,-0.239550875209817,0.0219205250444109,-0.269577468798125,-0.0118320262990206,-0.209704803583831,-0.0556035257153118,-0.197607700968662,-0.0342226646582926,-0.167689148849482,0.0288113657519094,-0.133119779703884,0.0985368722451935,-0.0571012688427974,0.0218897348102732,-0.0624100717899801,-0.00434247548436306,0.0893821407403004,-0.0332499473633796,0.0838699939381765,-0.104948918723438,0.311569585783283,0.171576111756346,0.47099196439469,0.0514444853136919,0.452508276410221,-0.0250445152509382,0.176610317235408,-0.193226574947137,Zi192Ef81,m,2.4256880125853,cross,1.2783940056767,-0.0742023484533756
-0.250038302252601,0.0708093230628997,-0.243384573907603,0.024539888209097,-0.272198389549321,-0.0119885186300975,-0.215364488447068,-0.0556959005149825,-0.201507561746224,-0.0337084052009654,-0.174440324361094,0.0256527335577266,-0.130771313557975,0.0919792200687307,-0.0601080371140998,0.0212700850020997,-0.0615735249243774,-0.00539323744468332,0.101717640611051,-0.0316398381297771,0.0974526360891026,-0.102033166445366,0.314673897659364,0.157882836643039,0.466776854388262,0.050250013861492,0.451749625428987,-0.0249081759614689,0.177015861683596,-0.177016858077743,Zi192Ef81,f,2.72367926549854,cross,1.44555682474565,0.0929604706155742
-0.247207119300499,0.0677055680454852,-0.239270305525834,0.0233262672721398,-0.271036339153992,-0.00934937553461095,-0.216089481615652,-0.05408777384543,-0.204911828136463,-0.0330629563771705,-0.170224156366092,0.0276748127423634,-0.133496296359129,0.0879008489806614,-0.056203316219207,0.0203690848753788,-0.0578084179707248,-0.00749952036112542,0.0916646781034713,-0.031144397963249,0.0879028013365003,-0.101006796321698,0.317029588228844,0.158946161913415,0.469603551560943,0.0514052647396136,0.45702835298433,-0.0199968058909039,0.173018288433504,-0.18118038227487,Zi192Ef81,f,2.71988997847339,cross,1.44354829459286,0.0909519404627772
-0.248605825832902,0.0722169600950136,-0.243598120684117,0.0272912403970767,-0.268919337118334,-0.0098036883462916,-0.208771037207374,-0.0552139712211866,-0.204253647603906,-0.0345079102076897,-0.169327185330193,0.0280958191624587,-0.126211592405167,0.0972860430477265,-0.0583295807857255,0.0196076398743068,-0.062927072099863,-0.00742717300702976,0.0938822966647859,-0.0363051660988902,0.0858566896978504,-0.105022363813515,0.303567457125477,0.168956785661985,0.469269265603551,0.051483354676012,0.45206136566104,-0.0244751298370428,0.186306324314877,-0.192182440382934,Zi192Ef81,m,2.26390269566811,cross,1.17881195132622,-0.173784402803863
-0.248666417967259,0.0682948584207676,-0.243198634458503,0.0247428051539006,-0.269601968702644,-0.00975105437202498,-0.213538784634759,-0.0514030258509139,-0.203517493720061,-0.0310235092956853,-0.168832718157494,0.0281741965480613,-0.132474307110502,0.0920295885104517,-0.0585250047615768,0.0197037680035438,-0.0586988778266229,-0.0070379005564605,0.0931137369320401,-0.0352478238898792,0.0879055249921602,-0.104549950993193,0.313921518223781,0.160385477583713,0.466706365840507,0.0515884400126564,0.45400328013821,-0.0181471766191805,0.181403781212723,-0.187758692655757,Zi192Ef81,f,2.74575580414816,cross,1.4572033240247,0.104606969894621
